t,sbel1,sbel2,hbe,stel1,stel2,stel_hbe,dvbe,mach,pdynmc,psivlx,thtvlx,alphax,betax,alppx,psiblx,thtblx,phiblx,ppx,qqx,rrx,dpcx,dqcx,drcx,dpx,dqx,drx,delcx1,delcx2,delcx3,delcx4,delx1,delx2,delx3,delx4,thrust,mass,xcg,anx,ayx,ancomx,alcomx,dtbc,tgoc
0.0,0.1249995563048317,0.0,9999.9999975583,5500.0,-2000.0,10000.0,249.99911265735875,0.8348197556304093,12.896836186773413,0.0,-0.001119196934175424,0.0,0.0,0.0008102847180697748,0.0008102847180697748,-0.0,0.0008102847180697748,0.0,-1.0522316378977807e-05,0.0,-0.0002384439739698989,-0.0,-17.652183946574873,0.0,0.0,0.0,17.652422390548843,-17.651945502600903,17.651945502600903,-17.652422390548843,0.0,0.0,0.0,0.0,0.0,91.9563,1.5357,5.238167615897807e-05,0.0,-0.0,4.343559688590732,5852.232481754765,17.34177215189873
0.010000000000000002,2.626520371415945,-4.1414322791528445e-05,9999.999460619352,5500.0,-1997.0000000000005,10000.0,250.42370532387093,0.8359872633889105,12.932935117463007,-0.003185192345278997,-0.02344644564732774,0.021217592036044865,-0.003981516096596786,0.021587929065965156,0.0020036026611873195,-5.486178094647308e-06,-0.0008102847180697748,0.0,-0.002192248225557013,1.0347835262830851,0.00023776058731075165,-0.1150096902711617,-17.119975075011794,0.0,0.0,-5.999999999999999,17.004727624153322,-17.235222525870267,17.005203145327943,-17.234747004695645,5.999999999999999,-5.999999999999999,5.999999999999999,-5.999999999999999,7288.709461062353,91.77214,1.5353400000000001,0.0014607543869882167,-0.22525131381265948,0.0021846307052606614,4.350021414546454,5848.856641183401,17.318524517813337
0.02000000000000001,5.135791286542475,-0.0003976225006721923,9999.9979485522,5500.0,-1994.000000000001,10000.0,251.5446268460749,0.8394995017908834,13.041836659656429,-0.014393159113448847,-0.045534310991675334,0.04329872781980536,-0.03389817954851089,0.05498969166190299,0.02397295194111301,-5.020604621712684e-05,-0.0008102847180697748,0.0,-0.008747951077668773,4.629448001047554,0.00023619192281894763,-0.23317687384975566,-15.044243535356328,0.0,0.0,-11.999999999999996,14.810830469583752,-15.277656601128903,14.81130285342939,-15.277184217283265,11.999999999999996,-11.999999999999996,11.999999999999996,-11.999999999999996,13641.309389495158,91.58798,1.53498,0.0029623209799799154,-0.47954920962304154,0.004497925771243856,4.360038897122649,5845.4740685838315,17.260562748041686
0.03000000000000002,7.659727946259822,-0.001413552191104377,9999.995461705961,5500.0,-1991.0000000000014,10000.0,253.35757558571945,0.845321580349571,13.223363685430668,-0.03226271869714512,-0.0673252635679442,0.06502879895642508,-0.11448508552904481,0.1316646265106122,0.09159200796526949,-0.00011471863917897443,0.0008102847180697748,0.0004393971266518267,0.019932066359733658,10.487642837714356,-0.0002472981046822856,-0.315423073590155,-11.603306384612464,8.312463154025451e-05,-0.2694053579252462,-13.832078189648527,11.288130609126991,-11.918482160097938,11.287636012917627,-11.918976756307302,13.56258970709174,-14.101566672205314,13.562755956354822,-14.101400422942234,19993.909268628202,91.40382,1.53462,-0.006018251332670877,-0.5993163300563927,0.006847437056088135,4.372706502436517,5842.078143544567,17.16944569553726
0.04000000000000003,10.205284449983608,-0.0032042240660865,9999.991989818844,5500.0,-1988.0000000000018,10000.0,255.8704899608986,0.8534779013486048,13.479780351193108,-0.04705226127862745,-0.08883958180963386,0.08714599901574228,-0.2520193353092819,0.26666106115460353,0.21830980340716377,0.0005530803724392104,0.0008102847180697748,-0.00020168713326760616,0.14415352234571172,15.828646985891474,-0.00022859829077812157,-0.3269834783877947,-8.36346637742668,-0.0002753705896116898,-0.3395845285315984,-9.779514400870024,8.036711497329664,-8.690221257523698,8.036254300748109,-8.690678454105253,9.440205242928037,-10.11882355881201,9.439654501748814,-10.119374299991234,26346.50909799118,91.21966,1.53426,-0.008851773339769383,-0.4303984003338958,0.00925150800230245,4.3865788404368375,5838.662285058148,17.04645535573719
0.05000000000000004,12.779490113036072,-0.00550134312656071,9999.987527499301,5500.0,-1985.0000000000023,10000.0,259.087913953827,0.8639863748045393,13.813773530056874,-0.05393569852212159,-0.1096126150049955,0.1098440371078862,-0.4299920679480621,0.443800252889819,0.392305924360557,0.0025199104851524605,0.0008102847180697748,-0.001798306996960743,0.27352027859996586,19.577210878494505,-0.0001646977401374457,-0.31313776386225695,-6.122249247726296,-0.0002015660267495889,-0.3215646580550957,-6.97504127863424,5.809276181604177,-6.435222313848416,5.808946786123902,-6.435551709328691,6.653678186605894,-7.296404370662586,6.653275054552395,-7.296807502716086,32699.108877244078,91.0355,1.5339,-0.006667759524146122,-0.2960002726821297,0.011675068511420417,4.4011360732340865,5835.219968773908,16.89306822415738
0.060000000000000046,15.388240811279301,-0.00798405303323642,9999.98207807827,5500.0,-1982.0000000000027,10000.0,262.6664299769124,0.8759187505535455,14.197979563083944,-0.05417601418918153,-0.12960064272447186,0.13300475980882348,-0.6352735871549523,0.6490470489442327,0.5996872284605491,0.0057405037130663665,-0.0008102847180697748,-0.001888556263894334,0.39254932751686267,22.301727526511367,0.0002938162197321756,-0.28264828664596325,-4.559124257488464,0.0002835437456891743,-0.2985005779347427,-5.184167864671396,4.276182154622768,-4.84206636035416,4.276769787062233,-4.841478727914695,4.885383742990965,-5.482951986351829,4.885950830482343,-5.48238489886045,32822.213629367405,90.94022602739726,1.53265799086758,-0.0041038374756261365,-0.20336864854963527,0.014111317928857026,4.415408447238787,5831.745750684774,16.723340596179643
0.07000000000000005,18.03285931822443,-0.010383251965275769,9999.975646730461,5500.0,-1979.0000000000032,10000.0,266.2617934085006,0.88791903857399,14.589689778252236,-0.04892185285167812,-0.1489117944385233,0.15664047192641448,-0.8599421410269137,0.8740908882652416,0.831373987124658,0.010093556896927107,0.0008102847180697748,0.00011077559292872281,0.49559768822077355,24.295588526932203,-0.0002152936997287403,-0.24439707101839175,-3.4859952892788963,9.213912180228157e-05,-0.26282619094166515,-3.909740124619276,3.2418135119602334,-3.7301770665975593,3.2413829245607757,-3.730607653997017,3.6468217945558083,-4.172658454682743,3.6470060727994134,-4.172474176439139,32945.31833178383,90.84495205479452,1.5314159817351598,-0.0006727516055395667,-0.12851651381570559,0.016550433258586704,4.427921159532542,5828.238467607888,16.556157730451172
0.08000000000000006,20.71351162415812,-0.012448786943551596,9999.968240400985,5500.0,-1976.0000000000036,10000.0,269.87355234701346,0.899974187942086,14.988560131967928,-0.03859557505824967,-0.16753382325988583,0.18055992286149705,-1.097680589295817,1.1124300306490496,1.0807137555647086,0.015391413309376906,0.0008102847180697748,-0.0006861201292624008,0.5764324525669126,25.739445346548838,-0.00019454087018746415,-0.20437806665458072,-2.766478843496482,-0.00026081666294497374,-0.22271816884768736,-3.0473200366848836,2.562295317712089,-2.9706623692808756,2.561906235971714,-2.9710514510212502,2.8248626845001414,-3.269777388869626,2.8243410511742515,-3.270299022195516,33068.42298483588,90.74967808219178,1.5301739726027397,0.0032928938488242638,-0.06859342216349014,0.01899239463263873,4.438829342434886,5824.698037259591,16.39161746007823
0.09000000000000007,23.430359858013404,-0.013939752319657146,9999.959867418414,5500.0,-1973.000000000004,10000.0,273.5013935697434,0.9120831137976222,15.394627618816305,-0.02357707813314331,-0.18546818929387365,0.2045319294315286,-1.3438428576726411,1.359315734100973,1.3427845720064786,0.021398200298112582,0.0008102847180697748,-0.002306820661187043,0.6321661367468687,26.77953771674334,-0.00013582637020306614,-0.16665891771255778,-2.294806973886866,-0.00016473843020881063,-0.1833903516212787,-2.4764388401492043,2.1282838825445114,-2.461330065229221,2.1280122298041055,-2.461601717969627,2.2932132269581342,-2.659664453340274,2.2928837500977166,-2.6599939302006916,33191.52758893916,90.65440410958904,1.5289319634703196,0.007520807257985495,-0.01954265819099601,0.021438352477669537,4.448261004351202,5821.124377546595,16.229657055948866
0.10000000000000007,26.183563357421605,-0.01462214235551815,9999.950536952068,5500.0,-1970.0000000000045,10000.0,277.1450903222699,0.9242450370774583,15.807938076932187,-0.0041652042651378505,-0.20272622458256245,0.2283137982998886,-1.5950334835575828,1.6112869196675081,1.6139772625491444,0.02785850228513987,0.0008102847180697748,-0.003323961551281542,0.6620823593268987,27.520958981785544,-9.977156078726368e-05,-0.1341889370217678,-2.0010744089055823,-0.0001111332531725795,-0.14812077712561872,-2.1109720486716426,1.8669852434446017,-2.1351635743665627,1.8667857003230273,-2.1353631174881373,1.9629624047991963,-2.2589816925440886,1.962740138292851,-2.2592039590504336,33314.6321445542,90.5591301369863,1.5276899543378994,0.011817663551879654,0.021882732376728428,0.023893463735974337,4.456305963056251,5817.517406375162,16.070216795142112
0.11000000000000008,28.97327926588158,-0.014266351510734356,9999.940258574306,5500.0,-1967.000000000005,10000.0,280.80446179753767,0.9364593421099221,16.228541922958584,0.019393232131418678,-0.21932748719695813,0.2516694275378463,-1.8487634199100969,1.8658085916064584,1.8916258182011112,0.03451691413801649,0.0008102847180697748,-0.004075608197778511,0.6672138486357967,28.041192433098246,-7.466705324089629e-05,-0.10875096964632024,-1.8340415530480465,-8.506955974529884e-05,-0.11924335771338923,-1.8930179999493748,1.7253652504549672,-1.9427178556411258,1.7252159163484855,-1.9428671897476075,1.7738597117957307,-2.0121762881030185,1.7736895726762403,-2.0123464272225093,33437.73665216399,90.46385616438356,1.5264479452054796,0.01601560287797826,0.05782942174966042,0.026364610516561717,4.463026920272302,5813.8770419516495,15.91323991666216
0.12000000000000009,31.799662835878063,-0.012645634433824125,9999.92904186271,5500.0,-1964.0000000000055,10000.0,284.479352729409,0.9487255035059576,16.6564919415407,0.0468898857726434,-0.23529819169930183,0.27438406565893336,-2.103215147419609,2.121029644538702,2.1737593904796584,0.041134164815411156,0.0008102847180697748,-0.004656484077559249,0.6499576935558493,28.397416957939004,-5.614298501085916e-05,-0.09111189326517273,-1.7571950760303445,-6.37306476377053e-05,-0.09796008010440332,-1.7799252482982448,1.6661393257501826,-1.8482508263105064,1.6660270397801609,-1.8483631122805282,1.6820288988414793,-1.8778215977550106,1.6819014375462038,-1.8779490590502859,33560.8411122537,90.36858219178082,1.5252059360730594,0.019992452123307327,0.08996169062619826,0.02885931055171841,4.4684665139884725,5810.203203030403,15.758672434225145
